Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14,1.800000,1.840000,1.780000,1.800000,1.800000,732100
2018-02-15,1.800000,1.800000,1.720000,1.760000,1.760000,799600
2018-02-16,1.750000,1.780000,1.720000,1.740000,1.740000,535700
2018-02-20,1.730000,1.780000,1.700000,1.720000,1.720000,680900
2018-02-21,1.740000,1.820000,1.700000,1.730000,1.730000,1130300
2018-02-22,1.760000,1.760000,1.700000,1.710000,1.710000,544100
2018-02-23,1.710000,1.750000,1.660000,1.730000,1.730000,920000
2018-02-26,1.740000,1.740000,1.690000,1.710000,1.710000,523400
2018-02-27,1.700000,1.710000,1.600000,1.630000,1.630000,894700
2018-02-28,1.640000,1.690000,1.620000,1.650000,1.650000,653100
2018-03-01,1.700000,1.730000,1.610000,1.660000,1.660000,992000
2018-03-02,1.650000,1.680000,1.600000,1.680000,1.680000,823800
2018-03-05,1.660000,1.720000,1.640000,1.710000,1.710000,693900
2018-03-06,1.720000,1.780000,1.680000,1.760000,1.760000,718300
2018-03-07,1.740000,1.760000,1.670000,1.710000,1.710000,874500
2018-03-08,1.790000,1.850000,1.730000,1.800000,1.800000,2391600
2018-03-09,1.850000,1.860000,1.770000,1.820000,1.820000,1435700
2018-03-12,1.830000,1.880000,1.780000,1.850000,1.850000,1280100
2018-03-13,1.870000,1.870000,1.780000,1.800000,1.800000,1079300
2018-03-14,1.800000,1.800000,1.720000,1.740000,1.740000,823800
2018-03-15,1.750000,1.770000,1.710000,1.710000,1.710000,650500
2018-03-16,1.730000,1.800000,1.690000,1.800000,1.800000,1109100
2018-03-19,1.790000,1.850000,1.730000,1.850000,1.850000,1061300
2018-03-20,1.870000,1.870000,1.800000,1.850000,1.850000,552800
2018-03-21,1.850000,1.860000,1.800000,1.810000,1.810000,383800
2018-03-22,1.790000,1.830000,1.760000,1.800000,1.800000,555500
2018-03-23,1.770000,1.820000,1.750000,1.780000,1.780000,696000
2018-03-26,1.790000,1.820000,1.750000,1.820000,1.820000,515500
2018-03-27,1.800000,1.820000,1.730000,1.750000,1.750000,442200
2018-03-28,1.760000,1.760000,1.700000,1.720000,1.720000,616600
2018-03-29,1.740000,1.750000,1.710000,1.730000,1.730000,305100
2018-04-02,1.730000,1.740000,1.650000,1.730000,1.730000,681800
2018-04-03,1.750000,1.750000,1.680000,1.700000,1.700000,332100
2018-04-04,1.680000,1.740000,1.640000,1.730000,1.730000,477300
2018-04-05,1.730000,1.780000,1.710000,1.780000,1.780000,711600
2018-04-06,1.770000,1.800000,1.760000,1.800000,1.800000,576900
2018-04-09,1.790000,1.870000,1.780000,1.860000,1.860000,1718800
2018-04-10,1.890000,1.990000,1.880000,1.960000,1.960000,2219500
2018-04-11,1.970000,2.110000,1.950000,2.090000,2.090000,3108800
2018-04-12,2.090000,2.090000,2.000000,2.040000,2.040000,1484000
2018-04-13,2.050000,2.050000,1.960000,2.010000,2.010000,1318900
2018-04-16,2.010000,2.040000,1.960000,2.030000,2.030000,866300
2018-04-17,2.020000,2.090000,2.010000,2.040000,2.040000,945500
2018-04-18,2.050000,2.100000,2.010000,2.080000,2.080000,784500
2018-04-19,2.080000,2.080000,2.020000,2.040000,2.040000,764500
2018-04-20,2.020000,2.040000,1.960000,1.990000,1.990000,674200
2018-04-23,2.000000,2.020000,1.920000,1.980000,1.980000,802600
2018-04-24,1.990000,1.990000,1.920000,1.950000,1.950000,607700
2018-04-25,1.950000,1.980000,1.880000,1.890000,1.890000,735300
2018-04-26,1.880000,1.920000,1.850000,1.890000,1.890000,527500
2018-04-27,1.900000,1.920000,1.880000,1.920000,1.920000,301200
2018-04-30,1.920000,1.930000,1.820000,1.860000,1.860000,819600
2018-05-01,1.860000,1.920000,1.820000,1.920000,1.920000,411400
2018-05-02,1.940000,1.940000,1.890000,1.910000,1.910000,311300
2018-05-03,1.930000,1.930000,1.880000,1.900000,1.900000,405000
2018-05-04,1.900000,1.960000,1.880000,1.950000,1.950000,460100
2018-05-07,1.960000,1.990000,1.930000,1.960000,1.960000,464900
2018-05-08,1.980000,1.980000,1.880000,1.900000,1.900000,617900
2018-05-09,1.900000,1.940000,1.860000,1.930000,1.930000,563000
2018-05-10,1.940000,1.960000,1.900000,1.940000,1.940000,451100
2018-05-11,1.980000,1.980000,1.920000,1.950000,1.950000,421000
2018-05-14,1.960000,1.960000,1.900000,1.920000,1.920000,548300
2018-05-15,1.900000,1.920000,1.810000,1.820000,1.820000,805100
2018-05-16,1.840000,1.940000,1.840000,1.900000,1.900000,704800
2018-05-17,1.910000,1.920000,1.880000,1.890000,1.890000,309600
2018-05-18,1.900000,1.910000,1.880000,1.890000,1.890000,324900
2018-05-21,1.890000,1.910000,1.880000,1.890000,1.890000,219500
2018-05-22,1.890000,1.940000,1.890000,1.920000,1.920000,447800
2018-05-23,1.910000,1.920000,1.860000,1.900000,1.900000,468100
2018-05-24,1.900000,1.920000,1.880000,1.880000,1.880000,487000
2018-05-25,1.900000,1.910000,1.830000,1.860000,1.860000,545300
2018-05-29,1.860000,1.900000,1.830000,1.830000,1.830000,397300
2018-05-30,1.830000,1.880000,1.830000,1.860000,1.860000,389400
2018-05-31,1.850000,1.940000,1.850000,1.870000,1.870000,480700
2018-06-01,1.880000,1.940000,1.880000,1.930000,1.930000,669900
2018-06-04,1.950000,1.980000,1.900000,1.940000,1.940000,633400
2018-06-05,1.970000,1.970000,1.910000,1.920000,1.920000,490800
2018-06-06,1.950000,1.950000,1.910000,1.920000,1.920000,632100
2018-06-07,1.850000,1.850000,1.710000,1.740000,1.740000,2537600
2018-06-08,1.770000,1.800000,1.740000,1.750000,1.750000,738100
2018-06-11,1.740000,1.760000,1.710000,1.760000,1.760000,819400
2018-06-12,1.770000,1.850000,1.750000,1.830000,1.830000,984900
2018-06-13,1.840000,1.850000,1.790000,1.830000,1.830000,705900
2018-06-14,1.870000,1.870000,1.720000,1.770000,1.770000,1999200
2018-06-15,1.730000,1.760000,1.620000,1.680000,1.680000,2705200
2018-06-18,1.660000,1.710000,1.660000,1.660000,1.660000,793500
2018-06-19,1.650000,1.700000,1.620000,1.670000,1.670000,802800
2018-06-20,1.660000,1.710000,1.660000,1.660000,1.660000,602900
2018-06-21,1.520000,1.540000,1.330000,1.370000,1.370000,6213900
2018-06-22,1.440000,1.490000,1.290000,1.450000,1.450000,12593600
2018-06-25,1.450000,1.460000,1.360000,1.390000,1.390000,1853200
2018-06-26,1.400000,1.410000,1.360000,1.370000,1.370000,1176200
2018-06-27,1.350000,1.380000,1.300000,1.320000,1.320000,2052300
2018-06-28,1.330000,1.370000,1.300000,1.340000,1.340000,1463300
2018-06-29,1.350000,1.370000,1.310000,1.320000,1.320000,858700
2018-07-02,1.310000,1.350000,1.310000,1.340000,1.340000,865800
2018-07-03,1.350000,1.360000,1.330000,1.350000,1.350000,1159700
2018-07-05,1.380000,1.430000,1.340000,1.410000,1.410000,1907400
2018-07-06,1.420000,1.450000,1.390000,1.400000,1.400000,990400
2018-07-09,1.400000,1.440000,1.390000,1.400000,1.400000,631700
2018-07-10,1.400000,1.400000,1.350000,1.350000,1.350000,897200
2018-07-11,1.380000,1.380000,1.320000,1.330000,1.330000,1033000
2018-07-12,1.300000,1.360000,1.300000,1.340000,1.340000,662600
2018-07-13,1.340000,1.340000,1.320000,1.330000,1.330000,421900
2018-07-16,1.330000,1.360000,1.310000,1.320000,1.320000,867600
2018-07-17,1.320000,1.330000,1.310000,1.330000,1.330000,518300
2018-07-18,1.360000,1.460000,1.330000,1.450000,1.450000,3374600
2018-07-19,1.450000,1.460000,1.400000,1.430000,1.430000,1273400
2018-07-20,1.430000,1.450000,1.400000,1.410000,1.410000,889200
2018-07-23,1.420000,1.420000,1.360000,1.370000,1.370000,780800
2018-07-24,1.370000,1.400000,1.340000,1.350000,1.350000,768200
2018-07-25,1.380000,1.420000,1.350000,1.370000,1.370000,1109200
2018-07-26,1.380000,1.380000,1.300000,1.340000,1.340000,1568700
